Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
1579230000.0,2020-01-17 03-AM,BTCUSD,8736.38,8824.07,8736.38,8769.11,24.03,211526.46
1579226400.0,2020-01-17 02-AM,BTCUSD,8719.39,8761.92,8705.34,8736.38,28.95,253034.78
1579222800.0,2020-01-17 01-AM,BTCUSD,8676.77,8721.01,8671.15,8719.39,6.447,56071.85
1579219200.0,2020-01-17 12-AM,BTCUSD,8719.5,8732.53,8667.63,8676.77,4.95,43028.61
1579215600.0,2020-01-16 11-PM,BTCUSD,8707.94,8763.12,8705.27,8719.5,74.48,650299.61
1579212000.0,2020-01-16 10-PM,BTCUSD,8678.77,8729.12,8678.77,8707.94,11.93,103755.91
1579208400.0,2020-01-16 09-PM,BTCUSD,8737.56,8748.77,8662.18,8678.77,25.4,220574.66
1579204800.0,2020-01-16 08-PM,BTCUSD,8685.81,8740.64,8680.18,8737.56,16.21,141235.8
1579201200.0,2020-01-16 07-PM,BTCUSD,8663.04,8699.47,8657.31,8685.81,21.75,188704.12
1579197600.0,2020-01-16 06-PM,BTCUSD,8662.17,8682.55,8635.08,8663.04,43.28,374418.13
1579194000.0,2020-01-16 05-PM,BTCUSD,8634.04,8706.51,8634.04,8662.17,38.65,335291.28
1579190400.0,2020-01-16 04-PM,BTCUSD,8712.17,8712.17,8600.01,8634.04,34.66,299600.86
1579186800.0,2020-01-16 03-PM,BTCUSD,8664.84,8712.21,8660,8712.17,21.1,183169.64
1579183200.0,2020-01-16 02-PM,BTCUSD,8682.8,8686.64,8634.62,8664.84,20.66,178863.65
1579179600.0,2020-01-16 01-PM,BTCUSD,8709.06,8713.16,8655.43,8682.8,18.34,159258.77
1579176000.0,2020-01-16 12-PM,BTCUSD,8716.71,8767,8688.23,8709.06,69.37,605731.93
1579172400.0,2020-01-16 11-AM,BTCUSD,8647.93,8718.21,8617.81,8716.71,48.05,416051.64
1579168800.0,2020-01-16 10-AM,BTCUSD,8629.05,8648.62,8593.61,8647.93,47.05,405381.67
1579165200.0,2020-01-16 09-AM,BTCUSD,8653.91,8663.6,8587.51,8629.05,51.5,444006.83
1579161600.0,2020-01-16 08-AM,BTCUSD,8658.93,8701.53,8645.4,8653.91,8.891,77092.9
1579158000.0,2020-01-16 07-AM,BTCUSD,8697.48,8699,8639.65,8658.93,32.59,282143.69
1579154400.0,2020-01-16 06-AM,BTCUSD,8687.16,8701.11,8658.81,8697.48,16.56,143583.3
1579150800.0,2020-01-16 05-AM,BTCUSD,8638.31,8701.68,8638.31,8687.16,49.12,425713.77
1579147200.0,2020-01-16 04-AM,BTCUSD,8631.76,8669.56,8607.3,8638.31,71.57,618707.12
1579143600.0,2020-01-16 03-AM,BTCUSD,8640.35,8642.72,8580.51,8631.76,124.24,1069803.31
1579140000.0,2020-01-16 02-AM,BTCUSD,8646.13,8686.8,8597,8640.35,60.71,525001.46
1579136400.0,2020-01-16 01-AM,BTCUSD,8750.42,8758.37,8608.16,8646.13,106.59,924126.8
1579132800.0,2020-01-16 12-AM,BTCUSD,8813.5,8844.65,8707.88,8750.42,98.68,866093.15
1579129200.0,2020-01-15 11-PM,BTCUSD,8846.38,8853.44,8781.23,8813.5,27.22,239524.8
1579125600.0,2020-01-15 10-PM,BTCUSD,8812.83,8847.42,8800.14,8846.38,9.427,83156.83
1579122000.0,2020-01-15 09-PM,BTCUSD,8806.56,8842.21,8780.07,8812.83,23.24,204978.63
1579118400.0,2020-01-15 08-PM,BTCUSD,8754.37,8825.3,8722.18,8806.56,48.71,427080.85
1579114800.0,2020-01-15 07-PM,BTCUSD,8744.84,8764.2,8729.91,8754.37,5.164,45146.21
1579111200.0,2020-01-15 06-PM,BTCUSD,8788.14,8788.14,8703.9,8744.84,39.87,347958.07
1579107600.0,2020-01-15 05-PM,BTCUSD,8775.96,8788.14,8717,8788.14,20.79,182187.61
1579104000.0,2020-01-15 04-PM,BTCUSD,8753.87,8802.32,8658.33,8775.96,40.52,354721.48
1579100400.0,2020-01-15 03-PM,BTCUSD,8835.01,8840.83,8731.01,8753.87,71.4,628788.92
1579096800.0,2020-01-15 02-PM,BTCUSD,8866.11,8881.62,8741.44,8835.01,72.56,640422.91
1579093200.0,2020-01-15 01-PM,BTCUSD,8755.82,8885.47,8752.89,8866.11,36.23,319835.55
1579089600.0,2020-01-15 12-PM,BTCUSD,8721.54,8778.62,8713.23,8755.82,10.25,89709.82
1579086000.0,2020-01-15 11-AM,BTCUSD,8782.81,8788.74,8716,8721.54,25.55,223656.03
1579082400.0,2020-01-15 10-AM,BTCUSD,8748.62,8795.87,8707.82,8782.81,9.196,80532.23
1579078800.0,2020-01-15 09-AM,BTCUSD,8618.18,8759.66,8618.18,8748.62,22.11,191808.29
1579075200.0,2020-01-15 08-AM,BTCUSD,8613.46,8652.47,8593.17,8618.18,26.18,225941.03
1579071600.0,2020-01-15 07-AM,BTCUSD,8654.38,8659.21,8609.35,8613.46,19.59,169053.46
1579068000.0,2020-01-15 06-AM,BTCUSD,8608.09,8669.6,8594.42,8654.38,13.31,115059.4
1579064400.0,2020-01-15 05-AM,BTCUSD,8588.08,8646.96,8553.01,8608.09,33.28,286472.93
1579060800.0,2020-01-15 04-AM,BTCUSD,8723.45,8723.45,8556.15,8588.08,53.14,458186.51
1579057200.0,2020-01-15 03-AM,BTCUSD,8797.28,8801.59,8723.45,8723.45,22.99,201506.43
1579053600.0,2020-01-15 02-AM,BTCUSD,8761.67,8816.66,8755.8,8797.28,14.13,124222.93
1579050000.0,2020-01-15 01-AM,BTCUSD,8775.2,8797.66,8699.4,8761.67,32.46,283751.47
1579046400.0,2020-01-15 12-AM,BTCUSD,8805.75,8890.11,8706.71,8775.2,111.45,983817.98
1579042800.0,2020-01-14 11-PM,BTCUSD,8746.5,8888,8726.45,8805.75,77.39,682372.25
1579039200.0,2020-01-14 10-PM,BTCUSD,8740.4,8779.06,8733.9,8746.5,4.7,41132.23
1579035600.0,2020-01-14 09-PM,BTCUSD,8696.36,8761.61,8674.79,8740.4,23.06,201461.57
1579032000.0,2020-01-14 08-PM,BTCUSD,8776.5,8779.06,8685.19,8696.36,38.8,339092.91
1579028400.0,2020-01-14 07-PM,BTCUSD,8767.15,8783.25,8691.89,8776.5,32.95,288449.07
1579024800.0,2020-01-14 06-PM,BTCUSD,8772.44,8851.95,8674.61,8767.15,35.8,314577.95
1579021200.0,2020-01-14 05-PM,BTCUSD,8663.78,8810.11,8663.78,8772.44,15.25,133591.14
1579017600.0,2020-01-14 04-PM,BTCUSD,8689.36,8699.44,8526.14,8663.78,39.92,343291.13
1579014000.0,2020-01-14 03-PM,BTCUSD,8692,8766.22,8637.87,8689.36,58.74,511467.23
1579010400.0,2020-01-14 02-PM,BTCUSD,8582.96,8746.38,8560.67,8692,71.2,617041.83
1579006800.0,2020-01-14 01-PM,BTCUSD,8491.74,8582.96,8491.74,8582.96,60.48,517069.45
1579003200.0,2020-01-14 12-PM,BTCUSD,8517.54,8615.44,8470.8,8491.74,104.19,890037.33
1578999600.0,2020-01-14 11-AM,BTCUSD,8508.9,8523.67,8497.56,8517.54,14.39,122465.2
1578996000.0,2020-01-14 10-AM,BTCUSD,8494.1,8516.4,8459.74,8508.9,38.48,326840.88
1578992400.0,2020-01-14 09-AM,BTCUSD,8505.72,8553.48,8483.6,8494.1,24.05,205048.7
1578988800.0,2020-01-14 08-AM,BTCUSD,8498.21,8530.45,8493.14,8505.72,1.549,13182.98
1578985200.0,2020-01-14 07-AM,BTCUSD,8504.09,8540.7,8492.52,8498.21,41.76,355599.23
1578981600.0,2020-01-14 06-AM,BTCUSD,8469.77,8506.98,8464.3,8504.09,12.06,102394.82
1578978000.0,2020-01-14 05-AM,BTCUSD,8523.13,8540.67,8462.91,8469.77,7.808,66414.73
1578974400.0,2020-01-14 04-AM,BTCUSD,8465.4,8590.39,8465.4,8523.13,56.01,478401.91
1578970800.0,2020-01-14 03-AM,BTCUSD,8427.36,8478.24,8376.53,8465.4,75.13,632504.33
1578967200.0,2020-01-14 02-AM,BTCUSD,8423.75,8439.61,8373.45,8427.36,80.43,675645.29
1578963600.0,2020-01-14 01-AM,BTCUSD,8278.23,8479.99,8267.65,8423.75,71.08,595700.85
1578960000.0,2020-01-14 12-AM,BTCUSD,8099.77,8309.55,8099.77,8278.23,61.47,504897.08
1578956400.0,2020-01-13 11-PM,BTCUSD,8112.54,8133.3,8099.77,8099.77,12.87,104360.58
1578952800.0,2020-01-13 10-PM,BTCUSD,8127.38,8134.14,8107.14,8112.54,16.88,137035.25
1578949200.0,2020-01-13 09-PM,BTCUSD,8147.05,8152.75,8118.24,8127.38,11.03,89735.17
1578945600.0,2020-01-13 08-PM,BTCUSD,8105.68,8160.05,8103.24,8147.05,24.38,198107.08
1578942000.0,2020-01-13 07-PM,BTCUSD,8094.94,8117.56,8094.94,8105.68,9.06,73473.04
1578938400.0,2020-01-13 06-PM,BTCUSD,8088.86,8096.66,8083.35,8094.94,4.867,39378.04
1578934800.0,2020-01-13 05-PM,BTCUSD,8097.82,8123.1,8085.27,8088.86,10.22,82903.37
1578931200.0,2020-01-13 04-PM,BTCUSD,8076.55,8097.82,8063.37,8097.82,7.085,57254.46
1578927600.0,2020-01-13 03-PM,BTCUSD,8082.48,8088.9,8058.12,8076.55,17.95,144869.27
1578924000.0,2020-01-13 02-PM,BTCUSD,8072.66,8084.9,8062.7,8082.48,4.032,32565.04
1578920400.0,2020-01-13 01-PM,BTCUSD,8081.78,8102.29,8069.22,8072.66,12.26,99195.84
1578916800.0,2020-01-13 12-PM,BTCUSD,8078.94,8086.02,8040.11,8081.78,17.04,137523.19
1578913200.0,2020-01-13 11-AM,BTCUSD,8109.13,8116.66,8070.67,8078.94,19.18,155241.6
1578909600.0,2020-01-13 10-AM,BTCUSD,8097.03,8116.41,8088.18,8109.13,28.36,229757.12
1578906000.0,2020-01-13 09-AM,BTCUSD,8115.76,8117.95,8076.49,8097.03,25.05,202780.45
1578902400.0,2020-01-13 08-AM,BTCUSD,8067.6,8115.76,8056.97,8115.76,25.61,207388.81
1578898800.0,2020-01-13 07-AM,BTCUSD,8050.79,8073.87,8047.95,8067.6,13.9,112134.11
1578895200.0,2020-01-13 06-AM,BTCUSD,8079.93,8107.34,8045.65,8050.79,26.67,215651.83
1578891600.0,2020-01-13 05-AM,BTCUSD,8103.34,8103.85,8070.88,8079.93,12.84,103726.78
1578888000.0,2020-01-13 04-AM,BTCUSD,8100.04,8109.6,8083.68,8103.34,6.653,53863.14
1578884400.0,2020-01-13 03-AM,BTCUSD,8107.82,8113.3,8083.4,8100.04,11.07,89607.52
1578880800.0,2020-01-13 02-AM,BTCUSD,8143.92,8147.62,8106.61,8107.82,7.911,64326.17
1578877200.0,2020-01-13 01-AM,BTCUSD,8140.06,8151.92,8133.06,8143.92,9.621,78339.6
1578873600.0,2020-01-13 12-AM,BTCUSD,8177.85,8191.88,8138.7,8140.06,14.56,118865.04
1578870000.0,2020-01-12 11-PM,BTCUSD,8148.04,8178.49,8133.69,8177.85,27.32,222949.59
1578866400.0,2020-01-12 10-PM,BTCUSD,8091.28,8157.89,8091.28,8148.04,12.22,99384.69
1578862800.0,2020-01-12 09-PM,BTCUSD,8134.65,8138.24,8091.28,8091.28,4.37,35514.96
1578859200.0,2020-01-12 08-PM,BTCUSD,8114.97,8143.45,8114.97,8134.65,15.11,122899.53
1578855600.0,2020-01-12 07-PM,BTCUSD,8113.07,8152.54,8113.07,8114.97,6.941,56381.73
1578852000.0,2020-01-12 06-PM,BTCUSD,8094.5,8120.47,8079.7,8113.07,6.959,56370.86
1578848400.0,2020-01-12 05-PM,BTCUSD,8097.59,8182.53,8072.59,8094.5,11.75,95186.25
1578844800.0,2020-01-12 04-PM,BTCUSD,8145.58,8169.87,8093.68,8097.59,36.42,296043.22
1578841200.0,2020-01-12 03-PM,BTCUSD,8132.16,8159.89,8131.77,8145.58,10.21,83213.01
1578837600.0,2020-01-12 02-PM,BTCUSD,8161.18,8179.85,8122.8,8132.16,21.26,173247.26
1578834000.0,2020-01-12 01-PM,BTCUSD,8128.24,8166.03,8116.54,8161.18,19.48,158646.44
1578830400.0,2020-01-12 12-PM,BTCUSD,8103.62,8155.19,8103.62,8128.24,55.78,453655.24
1578826800.0,2020-01-12 11-AM,BTCUSD,8116,8123.91,8100.66,8103.62,2.797,22691.33
1578823200.0,2020-01-12 10-AM,BTCUSD,8126.16,8132.03,8092.75,8116,16.99,137809.28
1578819600.0,2020-01-12 09-AM,BTCUSD,8136.95,8157.85,8119.91,8126.16,3.656,29753.05
1578816000.0,2020-01-12 08-AM,BTCUSD,8090.54,8138.73,8086.23,8136.95,11.0,89256.09
1578812400.0,2020-01-12 07-AM,BTCUSD,8075.81,8101.09,8075.49,8090.54,1.255,10143.37
1578808800.0,2020-01-12 06-AM,BTCUSD,8099.5,8142.14,8075.81,8075.81,25.21,204566.49
1578805200.0,2020-01-12 05-AM,BTCUSD,8066.14,8102.71,8065.25,8099.5,15.92,128631.36
1578801600.0,2020-01-12 04-AM,BTCUSD,8080.95,8102.57,8065.56,8066.14,6.456,52236.56
1578798000.0,2020-01-12 03-AM,BTCUSD,8080.17,8101.08,8054.2,8080.95,23.29,188013.62
1578794400.0,2020-01-12 02-AM,BTCUSD,8056.42,8107.12,8046.59,8080.17,46.95,379676.33
1578790800.0,2020-01-12 01-AM,BTCUSD,8058.37,8075.61,8035.24,8056.42,1.658,13368.02
1578787200.0,2020-01-12 12-AM,BTCUSD,8019.77,8072.54,7961.79,8058.37,51.8,415027.37
1578783600.0,2020-01-11 11-PM,BTCUSD,8066.07,8068.24,8003.55,8019.77,27.62,221986.53
1578780000.0,2020-01-11 10-PM,BTCUSD,8111.34,8111.34,8029.96,8066.07,23.02,185446.12
1578776400.0,2020-01-11 09-PM,BTCUSD,8152.77,8284.85,8057.25,8111.34,80.63,661188.76
1578772800.0,2020-01-11 08-PM,BTCUSD,8153.8,8180.62,8140.14,8152.77,9.194,75098.55
1578769200.0,2020-01-11 07-PM,BTCUSD,8161.04,8172.1,8136.12,8153.8,20.59,167757.14
1578765600.0,2020-01-11 06-PM,BTCUSD,8158.02,8181.5,8139.61,8161.04,43.04,350876.33
1578762000.0,2020-01-11 05-PM,BTCUSD,8161.75,8209.74,8147.56,8158.02,30.49,249786.57
1578758400.0,2020-01-11 04-PM,BTCUSD,8089.05,8174.54,8066.15,8161.75,30.72,249923.53
1578754800.0,2020-01-11 03-PM,BTCUSD,8050.75,8094.31,8048.13,8089.05,9.127,73654.05
1578751200.0,2020-01-11 02-PM,BTCUSD,8085.56,8111.84,8050.75,8050.75,28.67,231891.69
1578747600.0,2020-01-11 01-PM,BTCUSD,8055.02,8095.79,8044.95,8085.56,13.68,110486.56
1578744000.0,2020-01-11 12-PM,BTCUSD,8034.04,8061.02,8016.77,8055.02,4.003,32177.0
1578740400.0,2020-01-11 11-AM,BTCUSD,8049.39,8069.03,8005.15,8034.04,18.72,150372.31
1578736800.0,2020-01-11 10-AM,BTCUSD,8116.09,8116.09,8038.75,8049.39,13.64,110006.08
1578733200.0,2020-01-11 09-AM,BTCUSD,8061.18,8120.2,8057.83,8116.09,0.9428,7633.5
1578729600.0,2020-01-11 08-AM,BTCUSD,8075.42,8097.99,8040.26,8061.18,39.42,318249.18
1578726000.0,2020-01-11 07-AM,BTCUSD,8120.99,8146.58,8065.66,8075.42,10.68,86747.39
1578722400.0,2020-01-11 06-AM,BTCUSD,8083.75,8122.33,8059.01,8120.99,9.693,78620.64
1578718800.0,2020-01-11 05-AM,BTCUSD,8125.55,8125.55,8050.86,8083.75,20.46,165477.25
1578715200.0,2020-01-11 04-AM,BTCUSD,8160.94,8178.05,8104.4,8125.55,39.71,322546.58
1578711600.0,2020-01-11 03-AM,BTCUSD,8208.7,8208.7,8136.82,8160.94,52.15,425494.49
1578708000.0,2020-01-11 02-AM,BTCUSD,8204.85,8213.76,8162.81,8208.7,28.75,235430.31
1578704400.0,2020-01-11 01-AM,BTCUSD,8175.38,8250.78,8174.42,8204.85,88.16,725025.5
1578700800.0,2020-01-11 12-AM,BTCUSD,8195.13,8195.63,8126.74,8175.38,19.1,155943.15
1578697200.0,2020-01-10 11-PM,BTCUSD,8081.6,8202.73,8067.32,8195.13,31.83,259023.36
1578693600.0,2020-01-10 10-PM,BTCUSD,8045.23,8091.2,7977.34,8081.6,3.234,26056.74
1578690000.0,2020-01-10 09-PM,BTCUSD,8064.49,8133.13,8037.07,8045.23,27.21,219373.57
1578686400.0,2020-01-10 08-PM,BTCUSD,8058.61,8103.5,8046.16,8064.49,12.09,97536.48
1578682800.0,2020-01-10 07-PM,BTCUSD,8012.36,8105.9,7968.01,8058.61,19.87,159796.91
1578679200.0,2020-01-10 06-PM,BTCUSD,7971.41,8108.58,7964.59,8012.36,10.47,84320.83
1578675600.0,2020-01-10 05-PM,BTCUSD,7951.46,7971.95,7912.26,7971.41,27.62,219163.04
1578672000.0,2020-01-10 04-PM,BTCUSD,8058.34,8126.7,7927.33,7951.46,58.67,470598.07
1578668400.0,2020-01-10 03-PM,BTCUSD,7963.8,8081.48,7943.91,8058.34,35.95,288814.59
1578664800.0,2020-01-10 02-PM,BTCUSD,7857.45,7974.31,7844.63,7963.8,50.47,400111.17
1578661200.0,2020-01-10 01-PM,BTCUSD,7866.53,7931.66,7856.5,7857.45,33.16,261814.16
1578657600.0,2020-01-10 12-PM,BTCUSD,7828.8,7877.85,7806,7866.53,43.82,344270.3
1578654000.0,2020-01-10 11-AM,BTCUSD,7767.07,7843.84,7765.25,7828.8,65.31,509808.7
1578650400.0,2020-01-10 10-AM,BTCUSD,7712.66,7775.3,7659.8,7767.07,54.45,420969.93
1578646800.0,2020-01-10 09-AM,BTCUSD,7700.21,7747.21,7687.23,7712.66,30.45,235271.99
1578643200.0,2020-01-10 08-AM,BTCUSD,7737.38,7737.38,7679.09,7700.21,29.59,227834.07
1578639600.0,2020-01-10 07-AM,BTCUSD,7732.95,7738.69,7710.44,7737.38,25.69,198420.72
1578636000.0,2020-01-10 06-AM,BTCUSD,7736.05,7771.78,7713.9,7732.95,32.36,250243.85
1578632400.0,2020-01-10 05-AM,BTCUSD,7779.1,7782.23,7722.6,7736.05,27.18,210540.43
1578628800.0,2020-01-10 04-AM,BTCUSD,7799.97,7804.17,7756.46,7779.1,37.84,294264.82
1578625200.0,2020-01-10 03-AM,BTCUSD,7795.2,7808.71,7763.03,7799.97,25.89,201685.42
1578621600.0,2020-01-10 02-AM,BTCUSD,7793.19,7815.24,7787.94,7795.2,21.66,169063.06
1578618000.0,2020-01-10 01-AM,BTCUSD,7822.72,7832.27,7784.19,7793.19,17.16,133948.02
1578614400.0,2020-01-10 12-AM,BTCUSD,7812.66,7845.85,7811.42,7822.72,12.94,101243.63
1578610800.0,2020-01-09 11-PM,BTCUSD,7802.72,7829.33,7792,7812.66,12.88,100745.03
1578607200.0,2020-01-09 10-PM,BTCUSD,7788.75,7855.39,7788.75,7802.72,6.687,52250.88
1578603600.0,2020-01-09 09-PM,BTCUSD,7817.02,7837.02,7753.67,7788.75,23.87,185904.29
1578600000.0,2020-01-09 08-PM,BTCUSD,7901.59,7989.03,7805.13,7817.02,36.14,284168.02
1578596400.0,2020-01-09 07-PM,BTCUSD,7815.11,7951.54,7814.31,7901.59,6.852,54036.02
1578592800.0,2020-01-09 06-PM,BTCUSD,7793.3,7826.16,7785.97,7815.11,7.978,62310.46
1578589200.0,2020-01-09 05-PM,BTCUSD,7827.02,7842.13,7780.5,7793.3,20.6,160772.65
1578585600.0,2020-01-09 04-PM,BTCUSD,7901.57,7915.2,7806.8,7827.02,29.55,231961.15
1578582000.0,2020-01-09 03-PM,BTCUSD,7881.17,7924.39,7881.17,7901.57,18.57,146704.84
1578578400.0,2020-01-09 02-PM,BTCUSD,7889.66,7910.13,7873.76,7881.17,8.941,70502.35
1578574800.0,2020-01-09 01-PM,BTCUSD,7881.65,7945.16,7881.65,7889.66,12.21,96797.35
1578571200.0,2020-01-09 12-PM,BTCUSD,7867.76,7906.06,7867.76,7881.65,9.207,72653.93
1578567600.0,2020-01-09 11-AM,BTCUSD,7892.43,7894.08,7852.8,7867.76,7.161,56395.94
1578564000.0,2020-01-09 10-AM,BTCUSD,7860.7,7932.95,7856.8,7892.43,33.86,267440.56
1578560400.0,2020-01-09 09-AM,BTCUSD,7934.58,7934.58,7860.7,7860.7,42.0,331428.25
1578556800.0,2020-01-09 08-AM,BTCUSD,7941.16,7947.89,7916.15,7934.58,29.92,237237.4
1578553200.0,2020-01-09 07-AM,BTCUSD,7913.36,7965.01,7908.99,7941.16,4.518,35901.38
1578549600.0,2020-01-09 06-AM,BTCUSD,7937.1,7939.72,7900,7913.36,13.04,103174.1
1578546000.0,2020-01-09 05-AM,BTCUSD,7965.91,7965.91,7927.68,7937.1,3.108,24671.46
1578542400.0,2020-01-09 04-AM,BTCUSD,7946.57,7973.04,7929.33,7965.91,14.05,111866.47
1578538800.0,2020-01-09 03-AM,BTCUSD,7976.33,7979.27,7931.95,7946.57,30.87,245669.14
1578535200.0,2020-01-09 02-AM,BTCUSD,7994.67,8016.33,7968.09,7976.33,17.2,137421.82
1578531600.0,2020-01-09 01-AM,BTCUSD,7960.94,8021.21,7950.04,7994.67,4.984,39780.28
1578528000.0,2020-01-09 12-AM,BTCUSD,8037.16,8037.16,7932.54,7960.94,28.84,230150.3
1578524400.0,2020-01-08 11-PM,BTCUSD,8066.32,8110.74,8022.71,8037.16,7.366,59355.98
1578520800.0,2020-01-08 10-PM,BTCUSD,7996.29,8071.86,7982.63,8066.32,7.722,61909.53
1578517200.0,2020-01-08 09-PM,BTCUSD,8036.86,8038.93,7964.15,7996.29,35.71,285652.43
1578513600.0,2020-01-08 08-PM,BTCUSD,7959.4,8043.35,7870.32,8036.86,58.3,462773.78
1578510000.0,2020-01-08 07-PM,BTCUSD,8046.54,8059.99,7959.4,7959.4,50.57,404826.8
1578506400.0,2020-01-08 06-PM,BTCUSD,8074.96,8086.15,8032.51,8046.54,26.12,210404.86
1578502800.0,2020-01-08 05-PM,BTCUSD,8116.29,8118.39,8011.17,8074.96,81.58,657884.81
1578499200.0,2020-01-08 04-PM,BTCUSD,8292.34,8321.39,8060.97,8116.29,188.29,1536594.61
1578495600.0,2020-01-08 03-PM,BTCUSD,8296.56,8351.36,8229.07,8292.34,22.62,187367.49
1578492000.0,2020-01-08 02-PM,BTCUSD,8376.42,8376.42,8189.87,8296.56,42.77,353981.2
1578488400.0,2020-01-08 01-PM,BTCUSD,8265.36,8406.92,8205.15,8376.42,64.65,539140.17
1578484800.0,2020-01-08 12-PM,BTCUSD,8324.11,8340.3,8265.36,8265.36,14.3,118714.27
1578481200.0,2020-01-08 11-AM,BTCUSD,8322.06,8351.77,8317.47,8324.11,15.62,130136.93
1578477600.0,2020-01-08 10-AM,BTCUSD,8278.24,8344.97,8275.9,8322.06,10.22,85059.4
1578474000.0,2020-01-08 09-AM,BTCUSD,8299.61,8309.52,8270.62,8278.24,10.78,89410.49
1578470400.0,2020-01-08 08-AM,BTCUSD,8282.6,8314.95,8254.83,8299.61,26.64,221129.12
1578466800.0,2020-01-08 07-AM,BTCUSD,8322.3,8330.85,8268.68,8282.6,12.2,101402.37
1578463200.0,2020-01-08 06-AM,BTCUSD,8300,8348.63,8300,8322.3,122.17,1015635.61
1578459600.0,2020-01-08 05-AM,BTCUSD,8317.01,8356.02,8278.5,8300,76.21,633386.38
1578456000.0,2020-01-08 04-AM,BTCUSD,8306.04,8335.48,8274.83,8317.01,558.09,4638252.45
1578452400.0,2020-01-08 03-AM,BTCUSD,8290.83,8339.98,8251.94,8306.04,90.61,750926.15
1578448800.0,2020-01-08 02-AM,BTCUSD,8379.4,8424.97,8261.71,8290.83,98.35,819123.26
1578445200.0,2020-01-08 01-AM,BTCUSD,8440.07,8459.26,8350.46,8379.4,68.8,577392.38
1578441600.0,2020-01-08 12-AM,BTCUSD,8157.14,8464.39,8152.95,8440.07,156.09,1302772.74
1578438000.0,2020-01-07 11-PM,BTCUSD,8042.97,8208.71,8023.5,8157.14,4.221,34353.78
1578434400.0,2020-01-07 10-PM,BTCUSD,8018.48,8063.78,7961.46,8042.97,10.02,80365.08
1578430800.0,2020-01-07 09-PM,BTCUSD,8163.04,8187.6,8012.55,8018.48,31.87,257898.27
1578427200.0,2020-01-07 08-PM,BTCUSD,8083.88,8181.14,8052.3,8163.04,67.2,545242.44
1578423600.0,2020-01-07 07-PM,BTCUSD,8046.78,8118.83,8043.21,8083.88,55.13,445698.23
1578420000.0,2020-01-07 06-PM,BTCUSD,7940.21,8128.99,7926.35,8046.78,105.57,848605.19
1578416400.0,2020-01-07 05-PM,BTCUSD,7916.9,7957.55,7877.91,7940.21,41.79,330851.46
1578412800.0,2020-01-07 04-PM,BTCUSD,7766.9,7939.35,7728.32,7916.9,106.47,836523.35
1578409200.0,2020-01-07 03-PM,BTCUSD,7847.35,7847.35,7747.23,7766.9,63.64,495966.66
1578405600.0,2020-01-07 02-PM,BTCUSD,7850.47,7883.49,7837.05,7847.35,32.09,252472.06
1578402000.0,2020-01-07 01-PM,BTCUSD,7866.26,7867.48,7811.79,7850.47,43.86,343435.04
1578398400.0,2020-01-07 12-PM,BTCUSD,7886.44,7906.22,7839.01,7866.26,33.61,264543.09
1578394800.0,2020-01-07 11-AM,BTCUSD,7888.73,7960.23,7876.94,7886.44,30.36,240447.08
1578391200.0,2020-01-07 10-AM,BTCUSD,7849.98,7888.73,7849.98,7888.73,35.25,277254.84
1578387600.0,2020-01-07 09-AM,BTCUSD,7881.93,7881.93,7849.98,7849.98,16.58,130499.37
1578384000.0,2020-01-07 08-AM,BTCUSD,7879.05,7903.62,7872.13,7881.93,24.49,193270.93
1578380400.0,2020-01-07 07-AM,BTCUSD,7872.97,7892.72,7861.49,7879.05,19.84,156208.79
1578376800.0,2020-01-07 06-AM,BTCUSD,7874.03,7880.81,7860.69,7872.97,12.96,101982.34
1578373200.0,2020-01-07 05-AM,BTCUSD,7847.46,7881.32,7838.37,7874.03,43.59,342672.42
1578369600.0,2020-01-07 04-AM,BTCUSD,7898,7908.63,7829.01,7847.46,64.1,504146.35
1578366000.0,2020-01-07 03-AM,BTCUSD,7899.27,7920.1,7894.27,7898,24.9,196884.91
1578362400.0,2020-01-07 02-AM,BTCUSD,7907.5,7941.11,7899.27,7899.27,31.29,247675.03
1578358800.0,2020-01-07 01-AM,BTCUSD,7889.45,7919.99,7873.24,7907.5,120.21,948428.58
1578355200.0,2020-01-07 12-AM,BTCUSD,7759.15,7997.22,7759.15,7889.45,77.16,608107.11
1578351600.0,2020-01-06 11-PM,BTCUSD,7724.4,7805.01,7704.88,7759.15,48.66,377724.87
1578348000.0,2020-01-06 10-PM,BTCUSD,7575.6,7770.68,7573.32,7724.4,25.06,192193.04
1578344400.0,2020-01-06 09-PM,BTCUSD,7548.02,7607.41,7548.02,7575.6,18.26,138366.77
1578340800.0,2020-01-06 08-PM,BTCUSD,7536.26,7552.9,7530.47,7548.02,18.12,136654.5
1578337200.0,2020-01-06 07-PM,BTCUSD,7528.17,7548.04,7519.74,7536.26,35.2,265214.65
1578333600.0,2020-01-06 06-PM,BTCUSD,7552.89,7555.57,7521.76,7528.17,9.007,67844.89
1578330000.0,2020-01-06 05-PM,BTCUSD,7520.4,7555.25,7518.02,7552.89,41.94,316342.77
1578326400.0,2020-01-06 04-PM,BTCUSD,7511.53,7538.27,7501.99,7520.4,41.13,309295.02
1578322800.0,2020-01-06 03-PM,BTCUSD,7541.4,7545.84,7509.63,7511.53,57.91,435849.83
